margin: 275300
free_margin: 275300
equity: 275300
ticker_symbol, open_price, close_price, entry_tick, exit_tick, open_time, lots, position_type: , profit_loss, max_loss, max_profit, MA10_min, MA22_min, MA10_day, MA22_day, stoploss: 

============TX00 close order===========
TX00, 9026, 9026, 36110, 36113, 115339, 1, position_type: 0, -100, -200, 0, exit_reason: 1, 9020.6, 9045.05, 9025.9, 9136.27, 9021
TX00, 9026, 9026, 36114, 36120, 115341, 1, position_type: 0, -100, -200, 0, exit_reason: 1, 9020.6, 9045.05, 9025.9, 9136.27, 9021
TX00, 9026, 9026, 36121, 36134, 115344, 1, position_type: 0, -100, -200, 0, exit_reason: 1, 9020.6, 9045.05, 9025.9, 9136.27, 9021
TX00, 9008, 9019, 40111, 45544, 125300, 1, position_type: 1, -2300, -2600, 1800, exit_reason: 4, 9022.9, 9033, 9024, 9135.41, 100000

 symbol seperate=============================================================


==============


